model1	model2	concept	r1	r2	z	p
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.21136890515008563	0.2860889576282725	-0.790975289740114	0.42895841120404365
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.21136890515008563	0.39620403349928346	-2.0299440576159387	0.042362226028671124
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo_sbert-carrier	commodity	0.240957315319156	0.3105580561198212	-0.7480529553908979	0.45442821666177524
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo_sbert-carrier	commodity	0.29706830561410114	0.3105580561198212	-0.14749967930516356	0.8827376328385861
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.3105580561198212	0.2417117134424637	0.7401027273826039	0.4592376639247848
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.3105580561198212	0.4661105910690584	-1.8254222105967512	0.06793734013290997
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.3105580561198212	0.2860889576282725	0.26659335567887443	0.7897822719483623
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.3105580561198212	0.39620403349928346	-0.9723754121969502	0.33086381947960497
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	commodity	0.240957315319156	0.29706830561410114	-0.6005532760857344	0.5481375663071812
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.240957315319156	0.2417117134424637	-0.00795022800829404	0.9936567026399314
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.240957315319156	0.4661105910690584	-2.5734751659876487	0.010068287218093719
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.240957315319156	0.2860889576282725	-0.4814595997120235	0.6301898865334978
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.240957315319156	0.39620403349928346	-1.7204283675878482	0.08535460419161733
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	commodity	0.29706830561410114	0.2417117134424637	0.5926030480774404	0.5534468387416924
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.29706830561410114	0.4661105910690584	-1.9729218899019147	0.04850446224251925
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.29706830561410114	0.2860889576282725	0.11909367637371084	0.9052011406115621
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.29706830561410114	0.39620403349928346	-1.1198750915021138	0.26276699410288895
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	commodity	0.2417117134424637	0.4661105910690584	-2.5655249379793545	0.01030198156002915
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.2417117134424637	0.2860889576282725	-0.4735093717037295	0.6358498164262647
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.2417117134424637	0.39620403349928346	-1.712478139579554	0.08680858982095407
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	commodity	0.4661105910690584	0.2860889576282725	2.0920155662756255	0.036437123245005365
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.4661105910690584	0.39620403349928346	0.8530467983998009	0.3936333526053559
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	commodity	0.2860889576282725	0.39620403349928346	-1.2389687678758248	0.21535706458602055
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	pressure	0.07166886426500639	0.04262274323544776	0.2892396767635926	0.7723979711108193
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	pressure	0.07166886426500639	0.12056080338633857	-0.4898652861068541	0.6242292288645626
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	pressure	0.07166886426500639	0.12056080338633857	-0.4898652861068541	0.6242292288645626
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	pressure	0.07166886426500639	0.18467154219538598	-1.1415701121839568	0.25363275327216495
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	pressure	0.07166886426500639	0.11910397438760549	-0.47519602064495614	0.6346472631811111
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	pressure	0.07166886426500639	0.42784238518606005	-3.8255879990035133	0.00013046032067931534
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	pressure	0.07166886426500639	0.4185103684661424	-3.712764633995168	0.00020500752165109049
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	pressure	0.07166886426500639	0.24072557478577908	-1.7244416083994625	0.08462815161843129
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	pressure	0.07166886426500639	0.21382195545678312	-1.4428657862175778	0.1490582827912883
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	pressure	0.07166886426500639	0.42070132756686174	-3.739156006051515	0.0001846391203570441
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	pressure	0.07166886426500639	0.4139869256975061	-3.658461930259707	0.00025373342142298583
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_sbert-carrier	pressure	0.07166886426500639	0.189078630176784	-1.1868920414054025	0.2352702069515118
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_count	pressure	0.07166886426500639	0.2029851297077634	-1.3304286892733765	0.1833770672651691
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo	pressure	0.07166886426500639	0.10508698653367324	-0.3343086585173076	0.7381466573983764
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo_sbert-carrier	pressure	0.07166886426500639	0.19115186983732854	-1.2082399614458792	0.22695497472986803
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	pressure	0.07166886426500639	0.12467743002940997	-0.5313453728057022	0.5951794689056567
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	pressure	0.07166886426500639	0.1952918009614542	-1.2509211640397557	0.21096324150025936
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	pressure	0.07166886426500639	0.2007226140848743	-1.3070200672154966	0.19120589626372397
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	pressure	0.07166886426500639	0.3978510879725631	-3.4667170138385313	0.0005268562464610937
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	pressure	0.07166886426500639	0.26170614793513175	-1.9467051207801305	0.0515700973517077
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	pressure	0.07166886426500639	0.3521495646972242	-2.938743888965199	0.003295452655575737
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	pressure	0.04262274323544776	0.12056080338633857	-0.7791049628704467	0.4359178868989342
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	pressure	0.04262274323544776	0.12056080338633857	-0.7791049628704467	0.4359178868989342
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	pressure	0.04262274323544776	0.18467154219538598	-1.4308097889475495	0.15248473681814456
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	pressure	0.04262274323544776	0.11910397438760549	-0.7644356974085487	0.44460764255103324
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	pressure	0.04262274323544776	0.42784238518606005	-4.114827675767106	3.874687739435778e-05
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	pressure	0.04262274323544776	0.4185103684661424	-4.00200431075876	6.280815408921114e-05
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_count	pressure	0.04262274323544776	0.24072557478577908	-2.013681285163055	0.04404300612905421
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score	pressure	0.04262274323544776	0.21382195545678312	-1.7321054629811703	0.08325478670574604
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_count	pressure	0.04262274323544776	0.42070132756686174	-4.028395682815107	5.6158769172753864e-05
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	pressure	0.04262274323544776	0.4139869256975061	-3.9477016070232995	7.89050641882838e-05
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_sbert-carrier	pressure	0.04262274323544776	0.189078630176784	-1.4761317181689952	0.13990853552838312
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_count	pressure	0.04262274323544776	0.2029851297077634	-1.619668366036969	0.10530353505178369
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_gpt4-turbo	pressure	0.04262274323544776	0.10508698653367324	-0.6235483352809001	0.5329242495085007
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_gpt4-turbo_sbert-carrier	pressure	0.04262274323544776	0.19115186983732854	-1.4974796382094717	0.13426849988692768
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	pressure	0.04262274323544776	0.12467743002940997	-0.8205850495692947	0.41188266638206095
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	pressure	0.04262274323544776	0.1952918009614542	-1.5401608408033483	0.12352115251699147
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	pressure	0.04262274323544776	0.2007226140848743	-1.5962597439790893	0.11043081382125863
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	pressure	0.04262274323544776	0.3978510879725631	-3.755956690602124	0.0001726805563846412
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	pressure	0.04262274323544776	0.26170614793513175	-2.235944797543723	0.025355387380147976
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	pressure	0.04262274323544776	0.3521495646972242	-3.227983565728791	0.0012466613607953203
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	pressure	0.12056080338633857	0.12056080338633857	0.0	1.0
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	pressure	0.12056080338633857	0.18467154219538598	-0.6517048260771028	0.5145916086706896
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	pressure	0.12056080338633857	0.11910397438760549	0.014669265461897982	0.988296039328517
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	pressure	0.12056080338633857	0.42784238518606005	-3.3357227128966596	0.0008507797660310956
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	pressure	0.12056080338633857	0.4185103684661424	-3.2228993478883137	0.0012690013644971465
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_count	pressure	0.12056080338633857	0.24072557478577908	-1.2345763222926083	0.2169882256352631
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score	pressure	0.12056080338633857	0.21382195545678312	-0.9530005001107237	0.3405898173116837
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_count	pressure	0.12056080338633857	0.42070132756686174	-3.249290719944661	0.001156931731228994
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score	pressure	0.12056080338633857	0.4139869256975061	-3.168596644152853	0.001531768132744249
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_sbert-carrier	pressure	0.12056080338633857	0.189078630176784	-0.6970267552985485	0.4857860500206841
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_count	pressure	0.12056080338633857	0.2029851297077634	-0.8405634031665224	0.40059256809392263
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_gpt4-turbo	pressure	0.12056080338633857	0.10508698653367324	0.1555566275895465	0.8763825148285402
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	baseline_gpt4-turbo_sbert-carrier	pressure	0.12056080338633857	0.19115186983732854	-0.718374675339025	0.4725262973732085
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	pressure	0.12467743002940997	0.12056080338633857	0.04148008669884805	0.9669131677015244
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	pressure	0.12056080338633857	0.1952918009614542	-0.7610558779329016	0.4466236926054674
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	pressure	0.12056080338633857	0.2007226140848743	-0.8171547811086426	0.4138399802216064
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	pressure	0.12056080338633857	0.3978510879725631	-2.976851727731677	0.0029122481641767894
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	pressure	0.12056080338633857	0.26170614793513175	-1.4568398346732765	0.1451605971337524
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	pressure	0.12056080338633857	0.3521495646972242	-2.4488786028583447	0.014330173740177976
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	pressure	0.12056080338633857	0.18467154219538598	-0.6517048260771028	0.5145916086706896
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	pressure	0.12056080338633857	0.11910397438760549	0.014669265461897982	0.988296039328517
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	pressure	0.12056080338633857	0.42784238518606005	-3.3357227128966596	0.0008507797660310956
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	pressure	0.12056080338633857	0.4185103684661424	-3.2228993478883137	0.0012690013644971465
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_count	pressure	0.12056080338633857	0.24072557478577908	-1.2345763222926083	0.2169882256352631
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score	pressure	0.12056080338633857	0.21382195545678312	-0.9530005001107237	0.3405898173116837
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_count	pressure	0.12056080338633857	0.42070132756686174	-3.249290719944661	0.001156931731228994
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score	pressure	0.12056080338633857	0.4139869256975061	-3.168596644152853	0.001531768132744249
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_sbert-carrier	pressure	0.12056080338633857	0.189078630176784	-0.6970267552985485	0.4857860500206841
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_count	pressure	0.12056080338633857	0.2029851297077634	-0.8405634031665224	0.40059256809392263
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_gpt4-turbo	pressure	0.12056080338633857	0.10508698653367324	0.1555566275895465	0.8763825148285402
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	baseline_gpt4-turbo_sbert-carrier	pressure	0.12056080338633857	0.19115186983732854	-0.718374675339025	0.4725262973732085
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	pressure	0.12467743002940997	0.12056080338633857	0.04148008669884805	0.9669131677015244
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	pressure	0.12056080338633857	0.1952918009614542	-0.7610558779329016	0.4466236926054674
